datetime,is_winter,power[W],measured_occupancy,log_power,occupancy_geoma,occupancy_pht,geoma,occupancy_night_rule_geoma,occupancy_night_rule_pht
2012-08-15 20:45:00,0.0,255.841,1,2.408,1,1,2.13,1,1
2012-08-15 21:00:00,0.0,210.347,1,2.323,1,1,2.139,1,1
2012-08-15 21:15:00,0.0,216.591,1,2.336,1,1,2.149,1,1
2012-08-15 21:30:00,0.0,205.712,1,2.313,1,1,2.157,1,1
2012-08-15 21:45:00,0.0,313.797,1,2.497,1,1,2.174,1,1
2012-08-15 22:00:00,0.0,1175.525,1,3.07,1,1,2.219,1,1
2012-08-15 22:15:00,0.0,800.54,1,2.903,1,1,2.253,1,1
2012-08-15 22:30:00,0.0,359.744,1,2.556,1,1,2.268,1,1
2012-08-15 22:45:00,0.0,1486.399,1,3.172,1,1,2.314,1,1
2012-08-15 23:00:00,0.0,232.676,1,2.367,1,1,2.316,1,1
2012-08-15 23:15:00,0.0,1052.915,1,3.022,1,1,2.352,1,1
2012-08-15 23:30:00,0.0,570.995,1,2.757,1,1,2.372,1,1
2012-08-15 23:45:00,0.0,89.313,1,1.951,0,0,2.351,1,1
2012-08-16 00:00:00,0.0,71.137,1,1.852,0,0,2.326,1,1
2012-08-16 00:15:00,0.0,70.804,1,1.85,0,0,2.302,1,1
2012-08-16 00:30:00,0.0,128.023,1,2.107,0,0,2.292,1,1
2012-08-16 00:45:00,0.0,121.419,1,2.084,0,0,2.282,1,1
2012-08-16 01:00:00,0.0,118.816,1,2.075,0,0,2.272,1,1
2012-08-16 01:15:00,0.0,116.781,1,2.067,0,0,2.261,1,1
2012-08-16 01:30:00,0.0,68.864,1,1.838,0,0,2.24,1,1
2012-08-16 01:45:00,0.0,71.865,1,1.857,0,0,2.221,1,1
2012-08-16 02:00:00,0.0,89.245,1,1.951,0,0,2.208,1,1
2012-08-16 02:15:00,0.0,68.825,1,1.838,0,0,2.189,1,1
2012-08-16 02:30:00,0.0,72.03,1,1.858,0,0,2.172,1,1
2012-08-16 02:45:00,0.0,140.706,1,2.148,0,0,2.171,1,1
2012-08-16 03:00:00,0.0,118.256,1,2.073,0,0,2.166,1,1
2012-08-16 03:15:00,0.0,120.271,1,2.08,0,0,2.162,1,1
2012-08-16 03:30:00,0.0,110.173,1,2.042,0,0,2.156,1,1
2012-08-16 03:45:00,0.0,72.548,1,1.861,0,0,2.141,1,1
2012-08-16 04:00:00,0.0,72.892,1,1.863,0,0,2.127,1,1
2012-08-16 04:15:00,0.0,89.461,1,1.952,0,0,2.119,1,1
2012-08-16 04:30:00,0.0,68.448,1,1.835,0,0,2.104,1,1
2012-08-16 04:45:00,0.0,85.843,1,1.934,0,0,2.096,1,1
2012-08-16 05:00:00,0.0,143.258,1,2.156,1,0,2.099,1,1
2012-08-16 05:15:00,0.0,117.097,1,2.069,0,0,2.097,1,1
2012-08-16 05:30:00,0.0,116.154,1,2.065,0,0,2.096,1,1
2012-08-16 05:45:00,0.0,92.788,1,1.967,0,0,2.089,1,1
2012-08-16 06:00:00,0.0,68.376,1,1.835,0,0,2.077,1,1
2012-08-16 06:15:00,0.0,72.315,1,1.859,0,0,2.066,1,1
2012-08-16 06:30:00,0.0,91.02,1,1.959,0,0,2.06,1,1
2012-08-16 06:45:00,0.0,127.569,1,2.106,1,0,2.063,1,1
2012-08-16 07:00:00,0.0,157.611,1,2.198,1,0,2.069,1,1
2012-08-16 07:15:00,0.0,202.156,1,2.306,1,0,2.081,1,1
2012-08-16 07:30:00,0.0,183.629,1,2.264,1,1,2.09,1,1
2012-08-16 07:45:00,0.0,211.692,1,2.326,1,1,2.102,1,1
2012-08-16 08:00:00,0.0,565.802,1,2.753,1,1,2.135,1,1
2012-08-16 08:15:00,0.0,174.609,1,2.242,1,1,2.14,1,1
2012-08-16 08:30:00,0.0,246.858,1,2.392,1,1,2.153,1,1
2012-08-16 08:45:00,0.0,143.328,1,2.156,1,1,2.153,1,1
2012-08-16 09:00:00,0.0,120.559,1,2.081,0,1,2.149,1,1
2012-08-16 09:15:00,0.0,178.451,1,2.252,1,1,2.154,1,1
2012-08-16 09:30:00,0.0,170.66,0,2.232,1,1,2.158,1,1
2012-08-16 09:45:00,0.0,104.514,0,2.019,0,1,2.151,0,1
2012-08-16 10:00:00,0.0,97.124,0,1.987,0,0,2.143,0,0
2012-08-16 10:15:00,0.0,82.371,0,1.916,0,0,2.132,0,0
2012-08-16 10:30:00,0.0,56.368,0,1.751,0,0,2.113,0,0
2012-08-16 10:45:00,0.0,69.985,0,1.845,0,0,2.099,0,0
2012-08-16 11:00:00,0.0,85.885,0,1.934,0,0,2.091,0,0
2012-08-16 11:15:00,0.0,51.387,0,1.711,0,0,2.072,0,0
2012-08-16 11:30:00,0.0,94.232,0,1.974,0,0,2.067,0,0
2012-08-16 11:45:00,0.0,135.219,0,2.131,1,0,2.07,1,0
2012-08-16 12:00:00,0.0,129.148,1,2.111,1,0,2.072,1,0
2012-08-16 12:15:00,0.0,715.273,1,2.854,1,1,2.111,1,1
2012-08-16 12:30:00,0.0,437.496,1,2.641,1,1,2.138,1,1
2012-08-16 12:45:00,0.0,181.658,1,2.259,1,1,2.144,1,1
2012-08-16 13:00:00,0.0,127.188,1,2.104,0,1,2.142,0,1
2012-08-16 13:15:00,0.0,493.421,1,2.693,1,1,2.17,1,1
2012-08-16 13:30:00,0.0,1131.997,1,3.054,1,1,2.214,1,1
2012-08-16 13:45:00,0.0,461.793,1,2.664,1,1,2.236,1,1
2012-08-16 14:00:00,0.0,683.37,1,2.835,1,1,2.266,1,1
2012-08-16 14:15:00,0.0,544.71,1,2.736,1,1,2.29,1,1
2012-08-16 14:30:00,0.0,222.295,1,2.347,1,1,2.293,1,1
2012-08-16 14:45:00,0.0,1346.021,1,3.129,1,1,2.334,1,1
2012-08-16 15:00:00,0.0,122.501,1,2.088,0,1,2.322,0,1
2012-08-16 15:15:00,0.0,556.647,1,2.746,1,1,2.343,1,1
2012-08-16 15:30:00,0.0,570.868,1,2.757,1,1,2.364,1,1
2012-08-16 15:45:00,0.0,78.292,1,1.894,0,0,2.34,0,0
2012-08-16 16:00:00,0.0,82.937,1,1.919,0,0,2.319,0,0
2012-08-16 16:15:00,0.0,90.036,1,1.954,0,0,2.301,0,0
2012-08-16 16:30:00,0.0,105.697,1,2.024,0,0,2.287,0,0
2012-08-16 16:45:00,0.0,131.984,1,2.121,0,0,2.279,0,0
2012-08-16 17:00:00,0.0,580.578,1,2.764,1,1,2.303,1,1
2012-08-16 17:15:00,0.0,137.364,1,2.138,0,1,2.295,0,1
2012-08-16 17:30:00,0.0,423.242,1,2.627,1,1,2.312,1,1
2012-08-16 17:45:00,0.0,103.432,1,2.015,0,0,2.297,0,0
2012-08-16 18:00:00,0.0,522.958,1,2.718,1,1,2.318,1,1
2012-08-16 18:15:00,0.0,86.919,1,1.939,0,0,2.299,0,0
2012-08-16 18:30:00,0.0,67.072,1,1.827,0,0,2.275,0,0
2012-08-16 18:45:00,0.0,104.408,1,2.019,0,0,2.262,0,0
2012-08-16 19:00:00,0.0,1164.52,1,3.066,1,1,2.303,1,1
2012-08-16 19:15:00,0.0,1459.968,1,3.164,1,1,2.346,1,1
2012-08-16 19:30:00,0.0,157.023,1,2.196,0,1,2.338,0,1
2012-08-16 19:45:00,0.0,677.025,1,2.831,1,1,2.363,1,1
2012-08-16 20:00:00,0.0,143.645,1,2.157,0,1,2.353,0,1
2012-08-16 20:15:00,0.0,104.828,1,2.02,0,0,2.336,0,0
2012-08-16 20:30:00,0.0,124.317,1,2.095,0,0,2.324,0,0
2012-08-16 20:45:00,0.0,83.399,1,1.921,0,0,2.304,0,0
2012-08-16 21:00:00,0.0,62.142,1,1.793,0,0,2.278,0,0
2012-08-16 21:15:00,0.0,73.442,1,1.866,0,0,2.258,0,0
2012-08-16 21:30:00,0.0,83.265,1,1.92,0,0,2.241,0,0
2012-08-16 21:45:00,0.0,139.75,1,2.145,0,0,2.236,0,0
2012-08-16 22:00:00,0.0,428.415,1,2.632,1,1,2.256,1,1
2012-08-16 22:15:00,0.0,1328.141,1,3.123,1,1,2.299,1,1
2012-08-16 22:30:00,0.0,178.851,1,2.252,0,1,2.297,0,1
2012-08-16 22:45:00,0.0,1192.257,1,3.076,1,1,2.336,1,1
2012-08-16 23:00:00,0.0,347.401,1,2.541,1,1,2.346,1,1
2012-08-16 23:15:00,0.0,351.365,1,2.546,1,1,2.356,1,1
2012-08-16 23:30:00,0.0,1280.689,1,3.107,1,1,2.394,1,1
2012-08-16 23:45:00,0.0,83.992,1,1.924,0,0,2.37,1,1
2012-08-17 00:00:00,0.0,66.902,1,1.825,0,0,2.343,1,1
2012-08-17 00:15:00,0.0,127.549,1,2.106,0,0,2.331,1,1
2012-08-17 00:30:00,0.0,131.159,1,2.118,0,0,2.32,1,1
2012-08-17 00:45:00,0.0,105.38,1,2.023,0,0,2.305,1,1
2012-08-17 01:00:00,0.0,91.442,1,1.961,0,0,2.288,1,1
2012-08-17 01:15:00,0.0,83.243,1,1.92,0,0,2.27,1,1
2012-08-17 01:30:00,0.0,53.371,1,1.727,0,0,2.243,1,1
2012-08-17 01:45:00,0.0,81.662,1,1.912,0,0,2.226,1,1
2012-08-17 02:00:00,0.0,81.938,1,1.913,0,0,2.21,1,1
2012-08-17 02:15:00,0.0,55.148,1,1.742,0,0,2.187,1,1
2012-08-17 02:30:00,0.0,103.988,1,2.017,0,0,2.179,1,1
2012-08-17 02:45:00,0.0,127.599,1,2.106,0,0,2.175,1,1
2012-08-17 03:00:00,0.0,104.989,1,2.021,0,0,2.167,1,1
2012-08-17 03:15:00,0.0,126.439,1,2.102,0,0,2.164,1,1
2012-08-17 03:30:00,0.0,69.416,1,1.841,0,0,2.148,1,1
2012-08-17 03:45:00,0.0,65.725,1,1.818,0,0,2.131,1,1
2012-08-17 04:00:00,0.0,85.968,1,1.934,0,0,2.121,1,1
2012-08-17 04:15:00,0.0,62.926,1,1.799,0,0,2.105,1,1
2012-08-17 04:30:00,0.0,71.258,1,1.853,0,0,2.093,1,1
2012-08-17 04:45:00,0.0,85.606,1,1.933,0,0,2.085,1,1
2012-08-17 05:00:00,0.0,58.958,1,1.771,0,0,2.069,1,1
2012-08-17 05:15:00,0.0,128.771,1,2.11,1,0,2.071,1,1
2012-08-17 05:30:00,0.0,125.573,1,2.099,1,0,2.072,1,1
2012-08-17 05:45:00,0.0,98.216,1,1.992,0,0,2.068,1,1
2012-08-17 06:00:00,0.0,88.304,1,1.946,0,0,2.062,1,1
2012-08-17 06:15:00,0.0,71.759,1,1.856,0,0,2.052,1,1
2012-08-17 06:30:00,0.0,59.1,1,1.772,0,0,2.038,1,1
2012-08-17 06:45:00,0.0,85.08,1,1.93,0,0,2.033,1,1
2012-08-17 07:00:00,0.0,86.422,1,1.937,0,0,2.028,1,1
2012-08-17 07:15:00,0.0,126.126,1,2.101,1,0,2.031,1,1
2012-08-17 07:30:00,0.0,534.444,1,2.728,1,1,2.066,1,1
2012-08-17 07:45:00,0.0,228.171,1,2.358,1,1,2.081,1,1
2012-08-17 08:00:00,0.0,245.227,1,2.39,1,1,2.096,1,1
2012-08-17 08:15:00,0.0,184.281,1,2.265,1,1,2.105,1,1
2012-08-17 08:30:00,0.0,149.755,1,2.175,1,1,2.108,1,1
2012-08-17 08:45:00,0.0,160.761,1,2.206,1,1,2.113,1,1
2012-08-17 09:00:00,0.0,555.065,1,2.744,1,1,2.145,1,1
2012-08-17 09:15:00,0.0,1072.107,1,3.03,1,1,2.189,1,1
2012-08-17 09:30:00,0.0,1320.278,1,3.121,1,1,2.236,1,1
2012-08-17 09:45:00,0.0,66.081,1,1.82,0,0,2.215,0,0
2012-08-17 10:00:00,0.0,65.684,0,1.817,0,0,2.195,0,0
2012-08-17 10:15:00,0.0,104.925,0,2.021,0,0,2.186,0,0
2012-08-17 10:30:00,0.0,109.728,0,2.04,0,0,2.179,0,0
2012-08-17 10:45:00,0.0,118.106,0,2.072,0,0,2.174,0,0
2012-08-17 11:00:00,0.0,127.994,0,2.107,0,0,2.17,0,0
2012-08-17 11:15:00,0.0,59.454,0,1.774,0,0,2.15,0,0
2012-08-17 11:30:00,0.0,81.52,0,1.911,0,0,2.138,0,0
2012-08-17 11:45:00,0.0,83.23,0,1.92,0,0,2.128,0,0
2012-08-17 12:00:00,0.0,61.25,1,1.787,0,0,2.111,0,0
2012-08-17 12:15:00,0.0,100.161,1,2.001,0,0,2.105,0,0
2012-08-17 12:30:00,0.0,124.535,1,2.095,0,0,2.105,0,0
2012-08-17 12:45:00,0.0,426.988,1,2.63,1,1,2.131,1,1
2012-08-17 13:00:00,0.0,131.729,1,2.12,0,1,2.13,0,1
2012-08-17 13:15:00,0.0,399.886,1,2.602,1,1,2.154,1,1
2012-08-17 13:30:00,0.0,97.437,1,1.989,0,1,2.146,0,1
2012-08-17 13:45:00,0.0,619.295,1,2.792,1,1,2.178,1,1
2012-08-17 14:00:00,0.0,1116.259,1,3.048,1,1,2.221,1,1
2012-08-17 14:15:00,0.0,609.714,1,2.785,1,1,2.25,1,1
2012-08-17 14:30:00,0.0,409.57,1,2.612,1,1,2.268,1,1
2012-08-17 14:45:00,0.0,298.225,1,2.475,1,1,2.278,1,1
2012-08-17 15:00:00,0.0,404.472,1,2.607,1,1,2.295,1,1
2012-08-17 15:15:00,0.0,127.323,1,2.105,0,1,2.285,0,1
2012-08-17 15:30:00,0.0,102.629,1,2.011,0,0,2.271,0,0
2012-08-17 15:45:00,0.0,89.371,1,1.951,0,0,2.255,0,0
2012-08-17 16:00:00,0.0,68.359,1,1.835,0,0,2.234,0,0
2012-08-17 16:15:00,0.0,83.551,1,1.922,0,0,2.219,0,0
2012-08-17 16:30:00,0.0,125.833,1,2.1,0,0,2.213,0,0
2012-08-17 16:45:00,0.0,115.454,1,2.062,0,0,2.205,0,0
2012-08-17 17:00:00,0.0,126.27,1,2.101,0,0,2.2,0,0
2012-08-17 17:15:00,0.0,130.53,1,2.116,0,0,2.196,0,0
2012-08-17 17:30:00,0.0,73.711,1,1.868,0,0,2.179,0,0
2012-08-17 17:45:00,0.0,1026.552,1,3.011,1,1,2.221,1,1
2012-08-17 18:00:00,0.0,982.684,1,2.992,1,1,2.26,1,1
2012-08-17 18:15:00,0.0,70.222,1,1.846,0,0,2.239,0,0
2012-08-17 18:30:00,0.0,146.706,1,2.166,0,0,2.235,0,0
2012-08-17 18:45:00,0.0,113.815,1,2.056,0,0,2.226,0,0
2012-08-17 19:00:00,0.0,123.41,1,2.091,0,0,2.22,0,0
2012-08-17 19:15:00,0.0,737.819,1,2.868,1,1,2.252,1,1
2012-08-17 19:30:00,0.0,117.355,1,2.07,0,1,2.243,0,1
2012-08-17 19:45:00,0.0,99.738,1,1.999,0,0,2.231,0,0
2012-08-17 20:00:00,0.0,81.867,1,1.913,0,0,2.215,0,0
2012-08-17 20:15:00,0.0,166.783,1,2.222,1,0,2.215,1,0
2012-08-17 20:30:00,0.0,449.324,1,2.653,1,1,2.237,1,1
2012-08-17 20:45:00,0.0,355.05,1,2.55,1,1,2.253,1,1
2012-08-17 21:00:00,0.0,896.224,1,2.952,1,1,2.288,1,1
2012-08-17 21:15:00,0.0,1251.984,1,3.098,1,1,2.328,1,1
2012-08-17 21:30:00,0.0,378.131,1,2.578,1,1,2.341,1,1
2012-08-17 21:45:00,0.0,1625.365,1,3.211,1,1,2.384,1,1
2012-08-17 22:00:00,0.0,351.142,1,2.545,1,1,2.392,1,1
2012-08-17 22:15:00,0.0,677.107,1,2.831,1,1,2.414,1,1
2012-08-17 22:30:00,0.0,1138.999,1,3.057,1,1,2.446,1,1
2012-08-17 22:45:00,0.0,125.679,1,2.099,0,0,2.429,1,1
2012-08-17 23:00:00,0.0,108.778,1,2.037,0,0,2.409,1,1
2012-08-17 23:15:00,0.0,140.875,1,2.149,0,0,2.396,1,1
2012-08-17 23:30:00,0.0,132.593,1,2.123,0,0,2.383,1,1
2012-08-17 23:45:00,0.0,98.763,1,1.995,0,0,2.363,1,1
2012-08-18 00:00:00,0.0,94.213,1,1.974,0,0,2.344,1,1
2012-08-18 00:15:00,0.0,77.689,1,1.89,0,0,2.321,1,1
2012-08-18 00:30:00,0.0,72.992,1,1.863,0,0,2.298,1,1
2012-08-18 00:45:00,0.0,94.366,1,1.975,0,0,2.282,1,1
2012-08-18 01:00:00,0.0,70.96,1,1.851,0,0,2.26,1,1
2012-08-18 01:15:00,0.0,88.027,1,1.945,0,0,2.245,1,1
2012-08-18 01:30:00,0.0,147.327,1,2.168,0,0,2.241,1,1
2012-08-18 01:45:00,0.0,112.422,1,2.051,0,0,2.231,1,1
2012-08-18 02:00:00,0.0,128.058,1,2.107,0,0,2.225,1,1
2012-08-18 02:15:00,0.0,87.409,1,1.942,0,0,2.211,1,1
2012-08-18 02:30:00,0.0,66.259,1,1.821,0,0,2.192,1,1
2012-08-18 02:45:00,0.0,97.312,1,1.988,0,0,2.181,1,1
2012-08-18 03:00:00,0.0,82.888,1,1.918,0,0,2.168,1,1
2012-08-18 03:15:00,0.0,73.129,1,1.864,0,0,2.153,1,1
2012-08-18 03:30:00,0.0,100.284,1,2.001,0,0,2.145,1,1
2012-08-18 03:45:00,0.0,94.219,1,1.974,0,0,2.137,1,1
2012-08-18 04:00:00,0.0,132.33,1,2.122,0,0,2.136,1,1
2012-08-18 04:15:00,0.0,141.167,1,2.15,1,0,2.137,1,1
2012-08-18 04:30:00,0.0,92.302,1,1.965,0,0,2.128,1,1
2012-08-18 04:45:00,0.0,91.021,1,1.959,0,0,2.12,1,1
2012-08-18 05:00:00,0.0,92.487,1,1.966,0,0,2.112,1,1
2012-08-18 05:15:00,0.0,308.002,1,2.489,1,1,2.131,1,1
2012-08-18 05:30:00,0.0,715.577,1,2.855,1,1,2.167,1,1
2012-08-18 05:45:00,0.0,162.494,1,2.211,1,1,2.169,1,1
2012-08-18 06:00:00,0.0,385.099,1,2.586,1,1,2.19,1,1
2012-08-18 06:15:00,0.0,336.534,1,2.527,1,1,2.207,1,1
2012-08-18 06:30:00,0.0,128.553,1,2.109,0,1,2.202,1,1
2012-08-18 06:45:00,0.0,121.724,1,2.085,0,0,2.196,1,1
2012-08-18 07:00:00,0.0,104.739,1,2.02,0,0,2.187,1,1
2012-08-18 07:15:00,0.0,63.059,1,1.8,0,0,2.168,1,1
2012-08-18 07:30:00,0.0,95.919,1,1.982,0,0,2.159,1,1
2012-08-18 07:45:00,0.0,135.2,1,2.131,0,0,2.157,1,1
2012-08-18 08:00:00,0.0,104.821,1,2.02,0,0,2.15,1,1
2012-08-18 08:15:00,0.0,134.353,1,2.128,0,0,2.149,1,1
2012-08-18 08:30:00,0.0,129.65,0,2.113,0,0,2.148,1,1
2012-08-18 08:45:00,0.0,165.397,0,2.219,1,0,2.151,1,1
2012-08-18 09:00:00,0.0,176.644,0,2.247,1,0,2.156,1,1
2012-08-18 09:15:00,0.0,146.066,0,2.165,1,0,2.156,1,0
2012-08-18 09:30:00,0.0,116.44,0,2.066,0,0,2.152,0,0
2012-08-18 09:45:00,0.0,79.409,0,1.9,0,0,2.139,0,0
2012-08-18 10:00:00,0.0,58.065,0,1.764,0,0,2.12,0,0
2012-08-18 10:15:00,0.0,86.939,0,1.939,0,0,2.111,0,0
2012-08-18 10:30:00,0.0,69.842,0,1.844,0,0,2.098,0,0
2012-08-18 10:45:00,0.0,67.079,0,1.827,0,0,2.084,0,0
2012-08-18 11:00:00,0.0,125.41,0,2.098,1,0,2.085,1,0
2012-08-18 11:15:00,0.0,106.791,0,2.029,0,0,2.082,0,0
2012-08-18 11:30:00,0.0,123.215,0,2.091,1,0,2.083,1,0
2012-08-18 11:45:00,0.0,112.97,0,2.053,0,0,2.081,0,0
2012-08-18 12:00:00,0.0,56.331,0,1.751,0,0,2.065,0,0
2012-08-18 12:15:00,0.0,85.856,0,1.934,0,0,2.058,0,0
2012-08-18 12:30:00,0.0,75.195,1,1.876,0,0,2.049,0,0
2012-08-18 12:45:00,0.0,65.754,1,1.818,0,0,2.038,0,0
2012-08-18 13:00:00,0.0,302.174,1,2.48,1,1,2.06,1,1
2012-08-18 13:15:00,0.0,277.563,1,2.443,1,1,2.079,1,1
2012-08-18 13:30:00,0.0,145.97,1,2.164,1,1,2.083,1,1
2012-08-18 13:45:00,0.0,142.683,1,2.154,1,1,2.087,1,1
2012-08-18 14:00:00,0.0,112.035,1,2.049,0,1,2.085,0,1
2012-08-18 14:15:00,0.0,125.184,1,2.098,1,1,2.085,1,1
2012-08-18 14:30:00,0.0,169.848,1,2.23,1,1,2.093,1,1
2012-08-18 14:45:00,0.0,74.571,1,1.873,0,1,2.082,0,1
2012-08-18 15:00:00,0.0,90.427,1,1.956,0,0,2.075,0,0
2012-08-18 15:15:00,0.0,102.325,0,2.01,0,0,2.072,0,0
2012-08-18 15:30:00,0.0,110.917,0,2.045,0,0,2.071,0,0
2012-08-18 15:45:00,0.0,136.833,0,2.136,1,0,2.074,1,0
2012-08-18 16:00:00,0.0,123.734,0,2.092,1,0,2.075,1,0
2012-08-18 16:15:00,0.0,108.49,0,2.035,0,0,2.073,0,0
2012-08-18 16:30:00,0.0,92.996,0,1.968,0,0,2.068,0,0
2012-08-18 16:45:00,0.0,71.165,0,1.852,0,0,2.057,0,0
2012-08-18 17:00:00,0.0,70.094,0,1.846,0,0,2.046,0,0
2012-08-18 17:15:00,0.0,88.774,0,1.948,0,0,2.041,0,0
2012-08-18 17:30:00,0.0,64.772,0,1.811,0,0,2.03,0,0
2012-08-18 17:45:00,0.0,113.949,0,2.057,1,0,2.031,1,0
2012-08-18 18:00:00,0.0,138.007,0,2.14,1,0,2.037,1,0
2012-08-18 18:15:00,0.0,105.323,0,2.023,0,0,2.036,0,0
2012-08-18 18:30:00,0.0,112.398,0,2.051,1,0,2.037,1,0
2012-08-18 18:45:00,0.0,80.695,0,1.907,0,0,2.03,0,0
2012-08-18 19:00:00,0.0,61.792,0,1.791,0,0,2.018,0,0
2012-08-18 19:15:00,0.0,89.136,0,1.95,0,0,2.015,0,0
2012-08-18 19:30:00,0.0,71.586,0,1.855,0,0,2.007,0,0
2012-08-18 19:45:00,0.0,69.208,0,1.84,0,0,1.999,0,0
2012-08-18 20:00:00,0.0,113.173,0,2.054,1,0,2.001,1,0
2012-08-18 20:15:00,0.0,118.673,0,2.074,1,0,2.005,1,0
2012-08-18 20:30:00,0.0,124.12,0,2.094,1,0,2.009,1,0
2012-08-18 20:45:00,0.0,171.23,0,2.234,1,0,2.021,1,0
2012-08-18 21:00:00,0.0,266.898,1,2.426,1,1,2.041,1,1
2012-08-18 21:15:00,0.0,350.789,1,2.545,1,1,2.066,1,1
2012-08-18 21:30:00,0.0,291.488,1,2.465,1,1,2.086,1,1
2012-08-18 21:45:00,0.0,298.126,1,2.474,1,1,2.105,1,1
2012-08-18 22:00:00,0.0,232.24,1,2.366,1,1,2.118,1,1
2012-08-18 22:15:00,0.0,202.818,1,2.307,1,1,2.128,1,1
2012-08-18 22:30:00,0.0,163.735,1,2.214,1,1,2.132,1,1
2012-08-18 22:45:00,0.0,129.905,1,2.114,0,1,2.131,1,1
2012-08-18 23:00:00,0.0,94.347,1,1.975,0,1,2.123,1,1
2012-08-18 23:15:00,0.0,92.454,1,1.966,0,0,2.116,1,1
2012-08-18 23:30:00,0.0,62.956,1,1.799,0,0,2.1,1,1
2012-08-18 23:45:00,0.0,94.596,1,1.976,0,0,2.094,1,1
2012-08-19 00:00:00,0.0,91.337,1,1.961,0,0,2.087,1,1
2012-08-19 00:15:00,0.0,94.439,1,1.975,0,0,2.081,1,1
2012-08-19 00:30:00,0.0,146.254,1,2.165,1,0,2.086,1,1
2012-08-19 00:45:00,0.0,136.693,1,2.136,1,0,2.088,1,1
2012-08-19 01:00:00,0.0,94.865,1,1.977,0,0,2.083,1,1
2012-08-19 01:15:00,0.0,93.617,1,1.971,0,0,2.077,1,1
2012-08-19 01:30:00,0.0,83.544,1,1.922,0,0,2.069,1,1
2012-08-19 01:45:00,0.0,68.735,1,1.837,0,0,2.058,1,1
2012-08-19 02:00:00,0.0,93.605,1,1.971,0,0,2.053,1,1
2012-08-19 02:15:00,0.0,77.507,1,1.889,0,0,2.045,1,1
2012-08-19 02:30:00,0.0,100.389,1,2.002,0,0,2.043,1,1
2012-08-19 02:45:00,0.0,146.351,1,2.165,1,0,2.049,1,1
2012-08-19 03:00:00,0.0,118.897,1,2.075,1,0,2.05,1,1
2012-08-19 03:15:00,0.0,105.927,1,2.025,0,0,2.049,1,1
2012-08-19 03:30:00,0.0,93.047,1,1.969,0,0,2.045,1,1
2012-08-19 03:45:00,0.0,66.536,1,1.823,0,0,2.034,1,1
2012-08-19 04:00:00,0.0,86.763,1,1.938,0,0,2.029,1,1
2012-08-19 04:15:00,0.0,93.784,1,1.972,0,0,2.026,1,1
2012-08-19 04:30:00,0.0,63.33,1,1.802,0,0,2.015,1,1
2012-08-19 04:45:00,0.0,180.152,1,2.256,1,0,2.027,1,1
2012-08-19 05:00:00,0.0,1753.333,1,3.244,1,1,2.088,1,1
2012-08-19 05:15:00,0.0,540.285,1,2.733,1,1,2.12,1,1
2012-08-19 05:30:00,0.0,235.514,1,2.372,1,1,2.133,1,1
2012-08-19 05:45:00,0.0,195.862,1,2.292,1,1,2.141,1,1
2012-08-19 06:00:00,0.0,466.711,1,2.669,1,1,2.167,1,1
2012-08-19 06:15:00,0.0,475.819,1,2.677,1,1,2.193,1,1
2012-08-19 06:30:00,0.0,86.627,1,1.938,0,1,2.18,1,1
2012-08-19 06:45:00,0.0,69.198,1,1.84,0,0,2.163,1,1
2012-08-19 07:00:00,0.0,123.348,1,2.091,0,0,2.159,1,1
2012-08-19 07:15:00,0.0,111.945,1,2.049,0,0,2.154,1,1
2012-08-19 07:30:00,0.0,135.328,1,2.131,0,0,2.153,1,1
2012-08-19 07:45:00,0.0,161.291,1,2.208,1,0,2.155,1,1
2012-08-19 08:00:00,0.0,104.738,1,2.02,0,0,2.149,1,1
2012-08-19 08:15:00,0.0,351.629,1,2.546,1,1,2.169,1,1
2012-08-19 08:30:00,0.0,225.006,1,2.352,1,1,2.178,1,1
2012-08-19 08:45:00,0.0,175.841,1,2.245,1,1,2.181,1,1
2012-08-19 09:00:00,0.0,237.436,1,2.376,1,1,2.191,1,1
2012-08-19 09:15:00,0.0,185.428,1,2.268,1,1,2.195,1,1
2012-08-19 09:30:00,0.0,190.811,1,2.281,1,1,2.199,1,1
2012-08-19 09:45:00,0.0,254.905,1,2.406,1,1,2.209,1,1
2012-08-19 10:00:00,0.0,1434.107,1,3.157,1,1,2.257,1,1
2012-08-19 10:15:00,0.0,131.202,1,2.118,0,1,2.25,0,1
2012-08-19 10:30:00,0.0,1037.001,0,3.016,1,1,2.288,1,1
2012-08-19 10:45:00,0.0,457.636,0,2.661,1,1,2.307,1,1
2012-08-19 11:00:00,0.0,227.416,0,2.357,1,1,2.309,1,1
2012-08-19 11:15:00,0.0,1391.784,0,3.144,1,1,2.351,1,1
2012-08-19 11:30:00,0.0,74.306,0,1.871,0,0,2.327,0,0
2012-08-19 11:45:00,0.0,123.835,0,2.093,0,0,2.315,0,0
2012-08-19 12:00:00,0.0,134.128,0,2.128,0,0,2.306,0,0
2012-08-19 12:15:00,0.0,115.86,0,2.064,0,0,2.294,0,0
2012-08-19 12:30:00,0.0,71.625,0,1.855,0,0,2.272,0,0
2012-08-19 12:45:00,0.0,84.479,0,1.927,0,0,2.255,0,0
2012-08-19 13:00:00,0.0,66.838,0,1.825,0,0,2.233,0,0
2012-08-19 13:15:00,0.0,69.073,0,1.839,0,0,2.213,0,0
2012-08-19 13:30:00,0.0,84.268,0,1.926,0,0,2.199,0,0
