,datetime,is_winter,power[W],measured_occupancy,log_power,occupancy_geoma,occupancy_pht,geoma,occupancy_night_rule_geoma,occupancy_night_rule_pht
2931,2012-08-16 19:00:00,0.0,1164.52,1,3.066,1,1,2.303,1,1
2932,2012-08-16 19:15:00,0.0,1459.968,1,3.164,1,1,2.346,1,1
2933,2012-08-16 19:30:00,0.0,157.023,1,2.196,0,1,2.338,0,1
2934,2012-08-16 19:45:00,0.0,677.025,1,2.831,1,1,2.363,1,1
2935,2012-08-16 20:00:00,0.0,143.645,1,2.157,0,1,2.353,0,1
2936,2012-08-16 20:15:00,0.0,104.828,1,2.02,0,0,2.336,0,0
2937,2012-08-16 20:30:00,0.0,124.317,1,2.095,0,0,2.324,0,0
2938,2012-08-16 20:45:00,0.0,83.399,1,1.921,0,0,2.304,0,0
2939,2012-08-16 21:00:00,0.0,62.142,1,1.793,0,0,2.278,0,0
2940,2012-08-16 21:15:00,0.0,73.442,1,1.866,0,0,2.258,0,0
2941,2012-08-16 21:30:00,0.0,83.265,1,1.92,0,0,2.241,0,0
2942,2012-08-16 21:45:00,0.0,139.75,1,2.145,0,0,2.236,0,0
2943,2012-08-16 22:00:00,0.0,428.415,1,2.632,1,1,2.256,1,1
2944,2012-08-16 22:15:00,0.0,1328.141,1,3.123,1,1,2.299,1,1
2945,2012-08-16 22:30:00,0.0,178.851,1,2.252,0,1,2.297,0,1
2946,2012-08-16 22:45:00,0.0,1192.257,1,3.076,1,1,2.336,1,1
2947,2012-08-16 23:00:00,0.0,347.401,1,2.541,1,1,2.346,1,1
2948,2012-08-16 23:15:00,0.0,351.365,1,2.546,1,1,2.356,1,1
2949,2012-08-16 23:30:00,0.0,1280.689,1,3.107,1,1,2.394,1,1
2950,2012-08-16 23:45:00,0.0,83.992,1,1.924,0,0,2.37,1,1
2951,2012-08-17 00:00:00,0.0,66.902,1,1.825,0,0,2.343,1,1
2952,2012-08-17 00:15:00,0.0,127.549,1,2.106,0,0,2.331,1,1
2953,2012-08-17 00:30:00,0.0,131.159,1,2.118,0,0,2.32,1,1
2954,2012-08-17 00:45:00,0.0,105.38,1,2.023,0,0,2.305,1,1
2955,2012-08-17 01:00:00,0.0,91.442,1,1.961,0,0,2.288,1,1
2956,2012-08-17 01:15:00,0.0,83.243,1,1.92,0,0,2.27,1,1
2957,2012-08-17 01:30:00,0.0,53.371,1,1.727,0,0,2.243,1,1
2958,2012-08-17 01:45:00,0.0,81.662,1,1.912,0,0,2.226,1,1
2959,2012-08-17 02:00:00,0.0,81.938,1,1.913,0,0,2.21,1,1
2960,2012-08-17 02:15:00,0.0,55.148,1,1.742,0,0,2.187,1,1
2961,2012-08-17 02:30:00,0.0,103.988,1,2.017,0,0,2.179,1,1
2962,2012-08-17 02:45:00,0.0,127.599,1,2.106,0,0,2.175,1,1
2963,2012-08-17 03:00:00,0.0,104.989,1,2.021,0,0,2.167,1,1
2964,2012-08-17 03:15:00,0.0,126.439,1,2.102,0,0,2.164,1,1
2965,2012-08-17 03:30:00,0.0,69.416,1,1.841,0,0,2.148,1,1
2966,2012-08-17 03:45:00,0.0,65.725,1,1.818,0,0,2.131,1,1
2967,2012-08-17 04:00:00,0.0,85.968,1,1.934,0,0,2.121,1,1
2968,2012-08-17 04:15:00,0.0,62.926,1,1.799,0,0,2.105,1,1
2969,2012-08-17 04:30:00,0.0,71.258,1,1.853,0,0,2.093,1,1
2970,2012-08-17 04:45:00,0.0,85.606,1,1.933,0,0,2.085,1,1
2971,2012-08-17 05:00:00,0.0,58.958,1,1.771,0,0,2.069,1,1
2972,2012-08-17 05:15:00,0.0,128.771,1,2.11,1,0,2.071,1,1
2973,2012-08-17 05:30:00,0.0,125.573,1,2.099,1,0,2.072,1,1
2974,2012-08-17 05:45:00,0.0,98.216,1,1.992,0,0,2.068,1,1
2975,2012-08-17 06:00:00,0.0,88.304,1,1.946,0,0,2.062,1,1
2976,2012-08-17 06:15:00,0.0,71.759,1,1.856,0,0,2.052,1,1
2977,2012-08-17 06:30:00,0.0,59.1,1,1.772,0,0,2.038,1,1
2978,2012-08-17 06:45:00,0.0,85.08,1,1.93,0,0,2.033,1,1
2979,2012-08-17 07:00:00,0.0,86.422,1,1.937,0,0,2.028,1,1
2980,2012-08-17 07:15:00,0.0,126.126,1,2.101,1,0,2.031,1,1
2981,2012-08-17 07:30:00,0.0,534.444,1,2.728,1,1,2.066,1,1
2982,2012-08-17 07:45:00,0.0,228.171,1,2.358,1,1,2.081,1,1
2983,2012-08-17 08:00:00,0.0,245.227,1,2.39,1,1,2.096,1,1
2984,2012-08-17 08:15:00,0.0,184.281,1,2.265,1,1,2.105,1,1
2985,2012-08-17 08:30:00,0.0,149.755,1,2.175,1,1,2.108,1,1
2986,2012-08-17 08:45:00,0.0,160.761,1,2.206,1,1,2.113,1,1
2987,2012-08-17 09:00:00,0.0,555.065,1,2.744,1,1,2.145,1,1
2988,2012-08-17 09:15:00,0.0,1072.107,1,3.03,1,1,2.189,1,1
2989,2012-08-17 09:30:00,0.0,1320.278,1,3.121,1,1,2.236,1,1
2990,2012-08-17 09:45:00,0.0,66.081,1,1.82,0,0,2.215,0,0
2991,2012-08-17 10:00:00,0.0,65.684,0,1.817,0,0,2.195,0,0
2992,2012-08-17 10:15:00,0.0,104.925,0,2.021,0,0,2.186,0,0
2993,2012-08-17 10:30:00,0.0,109.728,0,2.04,0,0,2.179,0,0
2994,2012-08-17 10:45:00,0.0,118.106,0,2.072,0,0,2.174,0,0
2995,2012-08-17 11:00:00,0.0,127.994,0,2.107,0,0,2.17,0,0
2996,2012-08-17 11:15:00,0.0,59.454,0,1.774,0,0,2.15,0,0
2997,2012-08-17 11:30:00,0.0,81.52,0,1.911,0,0,2.138,0,0
2998,2012-08-17 11:45:00,0.0,83.23,0,1.92,0,0,2.128,0,0
2999,2012-08-17 12:00:00,0.0,61.25,1,1.787,0,0,2.111,0,0
3000,2012-08-17 12:15:00,0.0,100.161,1,2.001,0,0,2.105,0,0
3001,2012-08-17 12:30:00,0.0,124.535,1,2.095,0,0,2.105,0,0
3002,2012-08-17 12:45:00,0.0,426.988,1,2.63,1,1,2.131,1,1
3003,2012-08-17 13:00:00,0.0,131.729,1,2.12,0,1,2.13,0,1
3004,2012-08-17 13:15:00,0.0,399.886,1,2.602,1,1,2.154,1,1
3005,2012-08-17 13:30:00,0.0,97.437,1,1.989,0,1,2.146,0,1
3006,2012-08-17 13:45:00,0.0,619.295,1,2.792,1,1,2.178,1,1
3007,2012-08-17 14:00:00,0.0,1116.259,1,3.048,1,1,2.221,1,1
3008,2012-08-17 14:15:00,0.0,609.714,1,2.785,1,1,2.25,1,1
3009,2012-08-17 14:30:00,0.0,409.57,1,2.612,1,1,2.268,1,1
3010,2012-08-17 14:45:00,0.0,298.225,1,2.475,1,1,2.278,1,1
3011,2012-08-17 15:00:00,0.0,404.472,1,2.607,1,1,2.295,1,1
3012,2012-08-17 15:15:00,0.0,127.323,1,2.105,0,1,2.285,0,1
3013,2012-08-17 15:30:00,0.0,102.629,1,2.011,0,0,2.271,0,0
3014,2012-08-17 15:45:00,0.0,89.371,1,1.951,0,0,2.255,0,0
3015,2012-08-17 16:00:00,0.0,68.359,1,1.835,0,0,2.234,0,0
3016,2012-08-17 16:15:00,0.0,83.551,1,1.922,0,0,2.219,0,0
3017,2012-08-17 16:30:00,0.0,125.833,1,2.1,0,0,2.213,0,0
3018,2012-08-17 16:45:00,0.0,115.454,1,2.062,0,0,2.205,0,0
3019,2012-08-17 17:00:00,0.0,126.27,1,2.101,0,0,2.2,0,0
3020,2012-08-17 17:15:00,0.0,130.53,1,2.116,0,0,2.196,0,0
3021,2012-08-17 17:30:00,0.0,73.711,1,1.868,0,0,2.179,0,0
3022,2012-08-17 17:45:00,0.0,1026.552,1,3.011,1,1,2.221,1,1
3023,2012-08-17 18:00:00,0.0,982.684,1,2.992,1,1,2.26,1,1
3024,2012-08-17 18:15:00,0.0,70.222,1,1.846,0,0,2.239,0,0
3025,2012-08-17 18:30:00,0.0,146.706,1,2.166,0,0,2.235,0,0
3026,2012-08-17 18:45:00,0.0,113.815,1,2.056,0,0,2.226,0,0
3027,2012-08-17 19:00:00,0.0,123.41,1,2.091,0,0,2.22,0,0
3028,2012-08-17 19:15:00,0.0,737.819,1,2.868,1,1,2.252,1,1
3029,2012-08-17 19:30:00,0.0,117.355,1,2.07,0,1,2.243,0,1
3030,2012-08-17 19:45:00,0.0,99.738,1,1.999,0,0,2.231,0,0
3031,2012-08-17 20:00:00,0.0,81.867,1,1.913,0,0,2.215,0,0
3032,2012-08-17 20:15:00,0.0,166.783,1,2.222,1,0,2.215,1,0
3033,2012-08-17 20:30:00,0.0,449.324,1,2.653,1,1,2.237,1,1
3034,2012-08-17 20:45:00,0.0,355.05,1,2.55,1,1,2.253,1,1
3035,2012-08-17 21:00:00,0.0,896.224,1,2.952,1,1,2.288,1,1
3036,2012-08-17 21:15:00,0.0,1251.984,1,3.098,1,1,2.328,1,1
3037,2012-08-17 21:30:00,0.0,378.131,1,2.578,1,1,2.341,1,1
3038,2012-08-17 21:45:00,0.0,1625.365,1,3.211,1,1,2.384,1,1
3039,2012-08-17 22:00:00,0.0,351.142,1,2.545,1,1,2.392,1,1
3040,2012-08-17 22:15:00,0.0,677.107,1,2.831,1,1,2.414,1,1
3041,2012-08-17 22:30:00,0.0,1138.999,1,3.057,1,1,2.446,1,1
3042,2012-08-17 22:45:00,0.0,125.679,1,2.099,0,0,2.429,1,1
3043,2012-08-17 23:00:00,0.0,108.778,1,2.037,0,0,2.409,1,1
3044,2012-08-17 23:15:00,0.0,140.875,1,2.149,0,0,2.396,1,1
3045,2012-08-17 23:30:00,0.0,132.593,1,2.123,0,0,2.383,1,1
3046,2012-08-17 23:45:00,0.0,98.763,1,1.995,0,0,2.363,1,1
3047,2012-08-18 00:00:00,0.0,94.213,1,1.974,0,0,2.344,1,1
3048,2012-08-18 00:15:00,0.0,77.689,1,1.89,0,0,2.321,1,1
3049,2012-08-18 00:30:00,0.0,72.992,1,1.863,0,0,2.298,1,1
3050,2012-08-18 00:45:00,0.0,94.366,1,1.975,0,0,2.282,1,1
3051,2012-08-18 01:00:00,0.0,70.96,1,1.851,0,0,2.26,1,1
3052,2012-08-18 01:15:00,0.0,88.027,1,1.945,0,0,2.245,1,1
3053,2012-08-18 01:30:00,0.0,147.327,1,2.168,0,0,2.241,1,1
3054,2012-08-18 01:45:00,0.0,112.422,1,2.051,0,0,2.231,1,1
3055,2012-08-18 02:00:00,0.0,128.058,1,2.107,0,0,2.225,1,1
3056,2012-08-18 02:15:00,0.0,87.409,1,1.942,0,0,2.211,1,1
3057,2012-08-18 02:30:00,0.0,66.259,1,1.821,0,0,2.192,1,1
3058,2012-08-18 02:45:00,0.0,97.312,1,1.988,0,0,2.181,1,1
3059,2012-08-18 03:00:00,0.0,82.888,1,1.918,0,0,2.168,1,1
3060,2012-08-18 03:15:00,0.0,73.129,1,1.864,0,0,2.153,1,1
3061,2012-08-18 03:30:00,0.0,100.284,1,2.001,0,0,2.145,1,1
3062,2012-08-18 03:45:00,0.0,94.219,1,1.974,0,0,2.137,1,1
3063,2012-08-18 04:00:00,0.0,132.33,1,2.122,0,0,2.136,1,1
3064,2012-08-18 04:15:00,0.0,141.167,1,2.15,1,0,2.137,1,1
3065,2012-08-18 04:30:00,0.0,92.302,1,1.965,0,0,2.128,1,1
3066,2012-08-18 04:45:00,0.0,91.021,1,1.959,0,0,2.12,1,1
3067,2012-08-18 05:00:00,0.0,92.487,1,1.966,0,0,2.112,1,1
3068,2012-08-18 05:15:00,0.0,308.002,1,2.489,1,1,2.131,1,1
3069,2012-08-18 05:30:00,0.0,715.577,1,2.855,1,1,2.167,1,1
3070,2012-08-18 05:45:00,0.0,162.494,1,2.211,1,1,2.169,1,1
3071,2012-08-18 06:00:00,0.0,385.099,1,2.586,1,1,2.19,1,1
3072,2012-08-18 06:15:00,0.0,336.534,1,2.527,1,1,2.207,1,1
3073,2012-08-18 06:30:00,0.0,128.553,1,2.109,0,1,2.202,1,1
3074,2012-08-18 06:45:00,0.0,121.724,1,2.085,0,0,2.196,1,1
3075,2012-08-18 07:00:00,0.0,104.739,1,2.02,0,0,2.187,1,1
3076,2012-08-18 07:15:00,0.0,63.059,1,1.8,0,0,2.168,1,1
3077,2012-08-18 07:30:00,0.0,95.919,1,1.982,0,0,2.159,1,1
3078,2012-08-18 07:45:00,0.0,135.2,1,2.131,0,0,2.157,1,1
3079,2012-08-18 08:00:00,0.0,104.821,1,2.02,0,0,2.15,1,1
3080,2012-08-18 08:15:00,0.0,134.353,1,2.128,0,0,2.149,1,1
3081,2012-08-18 08:30:00,0.0,129.65,0,2.113,0,0,2.148,1,1
3082,2012-08-18 08:45:00,0.0,165.397,0,2.219,1,0,2.151,1,1
3083,2012-08-18 09:00:00,0.0,176.644,0,2.247,1,0,2.156,1,1
3084,2012-08-18 09:15:00,0.0,146.066,0,2.165,1,0,2.156,1,0
3085,2012-08-18 09:30:00,0.0,116.44,0,2.066,0,0,2.152,0,0
3086,2012-08-18 09:45:00,0.0,79.409,0,1.9,0,0,2.139,0,0
3087,2012-08-18 10:00:00,0.0,58.065,0,1.764,0,0,2.12,0,0
3088,2012-08-18 10:15:00,0.0,86.939,0,1.939,0,0,2.111,0,0
3089,2012-08-18 10:30:00,0.0,69.842,0,1.844,0,0,2.098,0,0
3090,2012-08-18 10:45:00,0.0,67.079,0,1.827,0,0,2.084,0,0
3091,2012-08-18 11:00:00,0.0,125.41,0,2.098,1,0,2.085,1,0
3092,2012-08-18 11:15:00,0.0,106.791,0,2.029,0,0,2.082,0,0
3093,2012-08-18 11:30:00,0.0,123.215,0,2.091,1,0,2.083,1,0
3094,2012-08-18 11:45:00,0.0,112.97,0,2.053,0,0,2.081,0,0
3095,2012-08-18 12:00:00,0.0,56.331,0,1.751,0,0,2.065,0,0
3096,2012-08-18 12:15:00,0.0,85.856,0,1.934,0,0,2.058,0,0
3097,2012-08-18 12:30:00,0.0,75.195,1,1.876,0,0,2.049,0,0
3098,2012-08-18 12:45:00,0.0,65.754,1,1.818,0,0,2.038,0,0
3099,2012-08-18 13:00:00,0.0,302.174,1,2.48,1,1,2.06,1,1
3100,2012-08-18 13:15:00,0.0,277.563,1,2.443,1,1,2.079,1,1
3101,2012-08-18 13:30:00,0.0,145.97,1,2.164,1,1,2.083,1,1
3102,2012-08-18 13:45:00,0.0,142.683,1,2.154,1,1,2.087,1,1
3103,2012-08-18 14:00:00,0.0,112.035,1,2.049,0,1,2.085,0,1
3104,2012-08-18 14:15:00,0.0,125.184,1,2.098,1,1,2.085,1,1
3105,2012-08-18 14:30:00,0.0,169.848,1,2.23,1,1,2.093,1,1
3106,2012-08-18 14:45:00,0.0,74.571,1,1.873,0,1,2.082,0,1
3107,2012-08-18 15:00:00,0.0,90.427,1,1.956,0,0,2.075,0,0
3108,2012-08-18 15:15:00,0.0,102.325,0,2.01,0,0,2.072,0,0
3109,2012-08-18 15:30:00,0.0,110.917,0,2.045,0,0,2.071,0,0
3110,2012-08-18 15:45:00,0.0,136.833,0,2.136,1,0,2.074,1,0
3111,2012-08-18 16:00:00,0.0,123.734,0,2.092,1,0,2.075,1,0
3112,2012-08-18 16:15:00,0.0,108.49,0,2.035,0,0,2.073,0,0
3113,2012-08-18 16:30:00,0.0,92.996,0,1.968,0,0,2.068,0,0
3114,2012-08-18 16:45:00,0.0,71.165,0,1.852,0,0,2.057,0,0
3115,2012-08-18 17:00:00,0.0,70.094,0,1.846,0,0,2.046,0,0
3116,2012-08-18 17:15:00,0.0,88.774,0,1.948,0,0,2.041,0,0
3117,2012-08-18 17:30:00,0.0,64.772,0,1.811,0,0,2.03,0,0
3118,2012-08-18 17:45:00,0.0,113.949,0,2.057,1,0,2.031,1,0
3119,2012-08-18 18:00:00,0.0,138.007,0,2.14,1,0,2.037,1,0
3120,2012-08-18 18:15:00,0.0,105.323,0,2.023,0,0,2.036,0,0
3121,2012-08-18 18:30:00,0.0,112.398,0,2.051,1,0,2.037,1,0
3122,2012-08-18 18:45:00,0.0,80.695,0,1.907,0,0,2.03,0,0
3123,2012-08-18 19:00:00,0.0,61.792,0,1.791,0,0,2.018,0,0
3124,2012-08-18 19:15:00,0.0,89.136,0,1.95,0,0,2.015,0,0
3125,2012-08-18 19:30:00,0.0,71.586,0,1.855,0,0,2.007,0,0
3126,2012-08-18 19:45:00,0.0,69.208,0,1.84,0,0,1.999,0,0
3127,2012-08-18 20:00:00,0.0,113.173,0,2.054,1,0,2.001,1,0
3128,2012-08-18 20:15:00,0.0,118.673,0,2.074,1,0,2.005,1,0
3129,2012-08-18 20:30:00,0.0,124.12,0,2.094,1,0,2.009,1,0
3130,2012-08-18 20:45:00,0.0,171.23,0,2.234,1,0,2.021,1,0
3131,2012-08-18 21:00:00,0.0,266.898,1,2.426,1,1,2.041,1,1
3132,2012-08-18 21:15:00,0.0,350.789,1,2.545,1,1,2.066,1,1
3133,2012-08-18 21:30:00,0.0,291.488,1,2.465,1,1,2.086,1,1
3134,2012-08-18 21:45:00,0.0,298.126,1,2.474,1,1,2.105,1,1
3135,2012-08-18 22:00:00,0.0,232.24,1,2.366,1,1,2.118,1,1
3136,2012-08-18 22:15:00,0.0,202.818,1,2.307,1,1,2.128,1,1
3137,2012-08-18 22:30:00,0.0,163.735,1,2.214,1,1,2.132,1,1
3138,2012-08-18 22:45:00,0.0,129.905,1,2.114,0,1,2.131,1,1
3139,2012-08-18 23:00:00,0.0,94.347,1,1.975,0,1,2.123,1,1
3140,2012-08-18 23:15:00,0.0,92.454,1,1.966,0,0,2.116,1,1
3141,2012-08-18 23:30:00,0.0,62.956,1,1.799,0,0,2.1,1,1
3142,2012-08-18 23:45:00,0.0,94.596,1,1.976,0,0,2.094,1,1
3143,2012-08-19 00:00:00,0.0,91.337,1,1.961,0,0,2.087,1,1
3144,2012-08-19 00:15:00,0.0,94.439,1,1.975,0,0,2.081,1,1
3145,2012-08-19 00:30:00,0.0,146.254,1,2.165,1,0,2.086,1,1
3146,2012-08-19 00:45:00,0.0,136.693,1,2.136,1,0,2.088,1,1
3147,2012-08-19 01:00:00,0.0,94.865,1,1.977,0,0,2.083,1,1
3148,2012-08-19 01:15:00,0.0,93.617,1,1.971,0,0,2.077,1,1
3149,2012-08-19 01:30:00,0.0,83.544,1,1.922,0,0,2.069,1,1
3150,2012-08-19 01:45:00,0.0,68.735,1,1.837,0,0,2.058,1,1
3151,2012-08-19 02:00:00,0.0,93.605,1,1.971,0,0,2.053,1,1
3152,2012-08-19 02:15:00,0.0,77.507,1,1.889,0,0,2.045,1,1
3153,2012-08-19 02:30:00,0.0,100.389,1,2.002,0,0,2.043,1,1
3154,2012-08-19 02:45:00,0.0,146.351,1,2.165,1,0,2.049,1,1
3155,2012-08-19 03:00:00,0.0,118.897,1,2.075,1,0,2.05,1,1
3156,2012-08-19 03:15:00,0.0,105.927,1,2.025,0,0,2.049,1,1
3157,2012-08-19 03:30:00,0.0,93.047,1,1.969,0,0,2.045,1,1
3158,2012-08-19 03:45:00,0.0,66.536,1,1.823,0,0,2.034,1,1
3159,2012-08-19 04:00:00,0.0,86.763,1,1.938,0,0,2.029,1,1
3160,2012-08-19 04:15:00,0.0,93.784,1,1.972,0,0,2.026,1,1
3161,2012-08-19 04:30:00,0.0,63.33,1,1.802,0,0,2.015,1,1
3162,2012-08-19 04:45:00,0.0,180.152,1,2.256,1,0,2.027,1,1
3163,2012-08-19 05:00:00,0.0,1753.333,1,3.244,1,1,2.088,1,1
3164,2012-08-19 05:15:00,0.0,540.285,1,2.733,1,1,2.12,1,1
3165,2012-08-19 05:30:00,0.0,235.514,1,2.372,1,1,2.133,1,1
3166,2012-08-19 05:45:00,0.0,195.862,1,2.292,1,1,2.141,1,1
3167,2012-08-19 06:00:00,0.0,466.711,1,2.669,1,1,2.167,1,1
3168,2012-08-19 06:15:00,0.0,475.819,1,2.677,1,1,2.193,1,1
3169,2012-08-19 06:30:00,0.0,86.627,1,1.938,0,1,2.18,1,1
3170,2012-08-19 06:45:00,0.0,69.198,1,1.84,0,0,2.163,1,1
3171,2012-08-19 07:00:00,0.0,123.348,1,2.091,0,0,2.159,1,1
3172,2012-08-19 07:15:00,0.0,111.945,1,2.049,0,0,2.154,1,1
3173,2012-08-19 07:30:00,0.0,135.328,1,2.131,0,0,2.153,1,1
3174,2012-08-19 07:45:00,0.0,161.291,1,2.208,1,0,2.155,1,1
3175,2012-08-19 08:00:00,0.0,104.738,1,2.02,0,0,2.149,1,1
3176,2012-08-19 08:15:00,0.0,351.629,1,2.546,1,1,2.169,1,1
3177,2012-08-19 08:30:00,0.0,225.006,1,2.352,1,1,2.178,1,1
3178,2012-08-19 08:45:00,0.0,175.841,1,2.245,1,1,2.181,1,1
3179,2012-08-19 09:00:00,0.0,237.436,1,2.376,1,1,2.191,1,1
3180,2012-08-19 09:15:00,0.0,185.428,1,2.268,1,1,2.195,1,1
3181,2012-08-19 09:30:00,0.0,190.811,1,2.281,1,1,2.199,1,1
3182,2012-08-19 09:45:00,0.0,254.905,1,2.406,1,1,2.209,1,1
3183,2012-08-19 10:00:00,0.0,1434.107,1,3.157,1,1,2.257,1,1
3184,2012-08-19 10:15:00,0.0,131.202,1,2.118,0,1,2.25,0,1
3185,2012-08-19 10:30:00,0.0,1037.001,0,3.016,1,1,2.288,1,1
3186,2012-08-19 10:45:00,0.0,457.636,0,2.661,1,1,2.307,1,1
3187,2012-08-19 11:00:00,0.0,227.416,0,2.357,1,1,2.309,1,1
3188,2012-08-19 11:15:00,0.0,1391.784,0,3.144,1,1,2.351,1,1
3189,2012-08-19 11:30:00,0.0,74.306,0,1.871,0,0,2.327,0,0
3190,2012-08-19 11:45:00,0.0,123.835,0,2.093,0,0,2.315,0,0
3191,2012-08-19 12:00:00,0.0,134.128,0,2.128,0,0,2.306,0,0
3192,2012-08-19 12:15:00,0.0,115.86,0,2.064,0,0,2.294,0,0
3193,2012-08-19 12:30:00,0.0,71.625,0,1.855,0,0,2.272,0,0
3194,2012-08-19 12:45:00,0.0,84.479,0,1.927,0,0,2.255,0,0
3195,2012-08-19 13:00:00,0.0,66.838,0,1.825,0,0,2.233,0,0
3196,2012-08-19 13:15:00,0.0,69.073,0,1.839,0,0,2.213,0,0
3197,2012-08-19 13:30:00,0.0,84.268,0,1.926,0,0,2.199,0,0
3198,2012-08-19 13:45:00,0.0,64.511,0,1.81,0,0,2.18,0,0
3199,2012-08-19 14:00:00,0.0,95.851,0,1.982,0,0,2.17,0,0
3200,2012-08-19 14:15:00,0.0,138.029,0,2.14,0,0,2.168,0,0
3201,2012-08-19 14:30:00,0.0,114.353,0,2.058,0,0,2.163,0,0
3202,2012-08-19 14:45:00,0.0,124.646,0,2.096,0,0,2.159,0,0
3203,2012-08-19 15:00:00,0.0,89.405,0,1.951,0,0,2.149,0,0
3204,2012-08-19 15:15:00,0.0,316.331,0,2.5,1,0,2.167,1,0
3205,2012-08-19 15:30:00,0.0,86.748,0,1.938,0,0,2.155,0,0
3206,2012-08-19 15:45:00,0.0,93.566,0,1.971,0,0,2.146,0,0
3207,2012-08-19 16:00:00,0.0,72.41,0,1.86,0,0,2.132,0,0
3208,2012-08-19 16:15:00,0.0,88.091,0,1.945,0,0,2.122,0,0
3209,2012-08-19 16:30:00,0.0,152.784,0,2.184,1,0,2.125,1,0
3210,2012-08-19 16:45:00,0.0,114.764,0,2.06,0,0,2.122,0,0
3211,2012-08-19 17:00:00,0.0,142.102,0,2.153,1,0,2.124,1,0
3212,2012-08-19 17:15:00,0.0,98.913,0,1.995,0,0,2.117,0,0
3213,2012-08-19 17:30:00,0.0,64.548,0,1.81,0,0,2.102,0,0
3214,2012-08-19 17:45:00,0.0,95.29,0,1.979,0,0,2.096,0,0
3215,2012-08-19 18:00:00,0.0,89.376,0,1.951,0,0,2.088,0,0
3216,2012-08-19 18:15:00,0.0,66.5,0,1.823,0,0,2.075,0,0
3217,2012-08-19 18:30:00,0.0,95.474,1,1.98,0,0,2.07,0,0
3218,2012-08-19 18:45:00,0.0,117.811,1,2.071,1,0,2.07,1,0
3219,2012-08-19 19:00:00,0.0,113.049,1,2.053,0,0,2.07,0,0
3220,2012-08-19 19:15:00,0.0,137.917,1,2.14,1,0,2.073,1,0
3221,2012-08-19 19:30:00,0.0,130.455,1,2.115,1,0,2.075,1,0
3222,2012-08-19 19:45:00,0.0,59.652,1,1.776,0,0,2.06,0,0
3223,2012-08-19 20:00:00,0.0,141.14,1,2.15,1,0,2.065,1,0
3224,2012-08-19 20:15:00,0.0,122.155,1,2.087,1,0,2.066,1,0
3225,2012-08-19 20:30:00,0.0,146.554,1,2.166,1,0,2.071,1,0
3226,2012-08-19 20:45:00,0.0,168.903,1,2.228,1,0,2.079,1,0
3227,2012-08-19 21:00:00,0.0,274.137,1,2.438,1,1,2.097,1,1
3228,2012-08-19 21:15:00,0.0,296.646,1,2.472,1,1,2.115,1,1
3229,2012-08-19 21:30:00,0.0,324.157,1,2.511,1,1,2.135,1,1
3230,2012-08-19 21:45:00,0.0,314.29,1,2.497,1,1,2.153,1,1
3231,2012-08-19 22:00:00,0.0,368.409,1,2.566,1,1,2.174,1,1
3232,2012-08-19 22:15:00,0.0,330.215,1,2.519,1,1,2.191,1,1
3233,2012-08-19 22:30:00,0.0,276.526,1,2.442,1,1,2.204,1,1
3234,2012-08-19 22:45:00,0.0,173.453,1,2.239,1,1,2.206,1,1
3235,2012-08-19 23:00:00,0.0,133.448,1,2.125,0,1,2.201,1,1
3236,2012-08-19 23:15:00,0.0,100.038,1,2.0,0,0,2.191,1,1
3237,2012-08-19 23:30:00,0.0,74.291,1,1.871,0,0,2.175,1,1
3238,2012-08-19 23:45:00,0.0,93.782,1,1.972,0,0,2.165,1,1
3239,2012-08-20 00:00:00,0.0,78.769,1,1.896,0,0,2.152,1,1
3240,2012-08-20 00:15:00,0.0,108.779,1,2.037,0,0,2.146,1,1
3241,2012-08-20 00:30:00,0.0,143.883,1,2.158,1,0,2.147,1,1
3242,2012-08-20 00:45:00,0.0,125.172,1,2.098,0,0,2.144,1,1
3243,2012-08-20 01:00:00,0.0,106.793,1,2.029,0,0,2.138,1,1
3244,2012-08-20 01:15:00,0.0,93.761,1,1.972,0,0,2.13,1,1
3245,2012-08-20 01:30:00,0.0,75.198,1,1.876,0,0,2.117,1,1
3246,2012-08-20 01:45:00,0.0,79.709,1,1.902,0,0,2.107,1,1
3247,2012-08-20 02:00:00,0.0,93.962,1,1.973,0,0,2.1,1,1
3248,2012-08-20 02:15:00,0.0,71.737,1,1.856,0,0,2.088,1,1
3249,2012-08-20 02:30:00,0.0,89.418,1,1.951,0,0,2.081,1,1
3250,2012-08-20 02:45:00,0.0,148.465,1,2.172,1,0,2.085,1,1
3251,2012-08-20 03:00:00,0.0,118.736,1,2.075,0,0,2.085,1,1
3252,2012-08-20 03:15:00,0.0,132.563,1,2.122,1,0,2.087,1,1
3253,2012-08-20 03:30:00,0.0,96.727,1,1.986,0,0,2.082,1,1
3254,2012-08-20 03:45:00,0.0,64.492,1,1.81,0,0,2.068,1,1
3255,2012-08-20 04:00:00,0.0,89.031,1,1.95,0,0,2.062,1,1
3256,2012-08-20 04:15:00,0.0,92.356,1,1.965,0,0,2.057,1,1
3257,2012-08-20 04:30:00,0.0,95.412,1,1.98,0,0,2.054,1,1
3258,2012-08-20 04:45:00,0.0,521.844,1,2.718,1,1,2.087,1,1
3259,2012-08-20 05:00:00,0.0,1715.501,1,3.234,1,1,2.144,1,1
3260,2012-08-20 05:15:00,0.0,233.921,1,2.369,1,1,2.155,1,1
3261,2012-08-20 05:30:00,0.0,227.613,1,2.357,1,1,2.165,1,1
